piece,run,episode,stroke,duration_s,duration_error_s,drift_s,window_s,dbfs_raw,dbfs_model,dynamic_zone,dynamic_zone_hit,dynamic_distance_db,dynamic_centre_error_db,quality_eff,overall,tone_quality,attack_quality,release_quality,bow_control,dynamic_accuracy,defect_score,bow_speed_measured,depth_m,bow_position,force_mean,force_std,torque_mean,torque_max,bow_usage_m,smoothness_jerk,logged_quality,logged_tone
vocalise,Base1,0,8,1.526200771331787,0.026200771331786443,0.07001495361328125,0.5,-17.824130647561034,-23.184130647561034,mp,0,0.540180842967203,1.794942405864031,0.45120239704847337,0.23720300197601318,0.40333306789398193,0.8542330861091614,0.1370919644832611,0.1749519258737564,0.5007250905036926,0.3617275655269623,0.13613220504353102,-0.00011988636363636368,0.3969717986646921,0.3818915801664145,0.5785429531412626,0.2889552603368547,0.6163945533066099,4.460626731166973,9875.415874679888,,
vocalise,Base1,0,9,0.9131929874420166,0.013192987442018134,0.09623289108276367,0.5,-14.016868818236283,-19.376868818236282,mf,0,1.837919546498295,3.092681109395123,0.7757613778114321,0.6203140020370483,0.8582000732421875,0.9887869954109192,0.3288499712944031,0.5872018337249756,0.7203236222267151,0.01311466470360756,0.1996633725451406,0.0009738636363636364,0.34917816551776765,0.2967589354692121,0.35449261135689536,0.461918668666437,0.604070282210247,4.460626731166973,9875.415874679888,,
vocalise,Base1,0,10,1.1849851608276367,-0.015014839172366123,0.10944375991821431,0.5,-15.884889886902693,-21.244889886902694,f,0,0.0301015221681169,-1.284863085064945,0.6021937251091003,0.34979018568992615,0.5301365256309509,0.9586012959480286,0.4767562448978424,0.3799830675125122,0.5061390995979309,0.016606833785772324,0.1637877079677106,0.0009738636363636364,0.3645503573887595,0.2849379504442791,0.34253499270793697,0.29648094830683125,0.5985589714755863,4.460626731166973,9875.415874679888,,
vocalise,Base1,0,11,2.3619372844696045,-0.038062715530399416,0.09444465637207244,0.5,-17.96749089252466,-23.327490892524658,mf,1,0.0,-0.8579409648932526,0.6293326355516912,0.21057544648647308,0.727873682975769,0.9203850030899048,0.26737940311431885,0.3274390399456024,0.7764184474945068,0.011493868194520473,0.14867098636864953,0.0005363636363636365,0.4927536489460205,0.3572758798466226,0.3422048949444838,0.5623609921852056,0.8027204138366103,4.460626731166973,9875.415874679888,,
vocalise,Base1,0,12,1.1709561347961426,-0.029043865203857377,0.05639767646789551,0.5,-14.616722174222772,-19.976722174222772,mf,0,1.2380661905118053,2.4928277534086334,0.44914969578385355,0.6994999647140503,0.5830039381980896,0.23790816962718964,0.14930590987205505,0.531723141670227,0.9575693011283875,0.005862739402800798,0.18930506696494354,0.0005363636363636365,0.6164398046041089,0.22875982163579062,0.2802266172836007,0.4698431911208493,0.7979744776586116,4.460626731166973,9875.415874679888,,
vocalise,Base1,0,13,1.1726398468017578,-0.027360153198242365,0.02736787796020579,0.5,-14.950702232274985,-20.310702232274984,mf,0,0.904086132459593,2.158847695356421,0.8404121071100235,0.7487698197364807,0.8628636002540588,0.8427343368530273,0.8608295321464539,0.8155532479286194,0.7578689455986023,0.008195098489522934,0.184082543087465,0.0005363636363636365,0.6126673327418339,0.45514141465469543,0.28852362976200197,0.6308293481788608,0.7949072677076603,4.460626731166973,9875.415874679888,,
vocalise,Base1,0,14,2.3610968589782715,-0.03890314102172754,2.3698806764116398e-05,0.5,-18.163619186735847,-23.523619186735846,mf,1,0.0,-1.0540692591044412,0.6439197227358818,0.3313591778278351,0.6822720170021057,0.9350496530532837,0.35620683431625366,0.47250616550445557,0.6098060011863708,0.013951453380286694,0.1489940607606962,0.0005363636363636365,0.4853092449094684,0.2323954071783955,0.28796602866872223,0.3677333654973719,0.7832241166653879,4.460626731166973,9875.415874679888,,
vocalise,RL1,0,1,2.2230420112609863,-0.17695798873901225,0.0008379936218263495,0.5,-15.621390828560056,-20.981390828560055,mf,0,0.23339753617452175,1.4881590990713498,0.7517089277505875,0.7693606615066528,0.6974315047264099,0.800426721572876,0.8156931400299072,0.8643144965171814,0.6829233765602112,0.012852351181209087,0.15463098964045827,0.0005292591600707084,0.6110734214468945,0.5618103099391727,0.4063717433137067,0.47009046163421375,0.8272884118857602,4.6216722750448005,10200.170795953249,,
vocalise,RL1,0,2,1.46840500831604,-0.03159499168396018,0.005002069473266424,0.5,-14.60065144534253,-19.96065144534253,mf,0,1.254136919392046,2.508898482288874,0.784479969739914,0.6032961010932922,0.8536989688873291,0.9584496021270752,0.46805745363235474,0.6438680291175842,0.781465470790863,0.012629615142941475,0.20191131417897942,0.0002927425055792845,0.513567147650771,0.2259131199680437,0.2856287446816091,0.5533800594147656,0.7821764408471624,4.6216722750448005,10200.170795953249,,
vocalise,RL1,0,2,1.4484329223632812,-0.051567077636718306,0.004412937164307351,0.5,-15.513240703686508,-20.87324070368651,mf,0,0.3415476610480681,1.5963092239448962,0.8325036346912383,0.8225702047348022,0.7998300790786743,0.8655301928520203,0.8854134678840637,0.8703102469444275,0.6619138717651367,0.011569076217710972,0.1750529164626896,0.00010429518909165389,0.6029196076271198,0.38138527265171207,0.4043911901645648,0.45944891222751133,0.8005727743810682,4.6216722750448005,10200.170795953249,,
vocalise,RL1,0,3,1.479062795639038,-0.020937204360962136,3.199577331614023e-05,0.5,-15.486434723577332,-20.84643472357733,mp,0,2.877876766950905,4.132638329847733,0.7216286152601243,0.6448043584823608,0.6787695288658142,0.820634663105011,0.7620200514793396,0.7845435738563538,0.7535009980201721,0.033703990280628204,0.17959342504252424,0.00016064255923935842,0.566217904757817,0.26940434277274433,0.35393175784065123,0.5849092463611404,0.8246054169733616,4.6216722750448005,10200.170795953249,,
vocalise,RL1,0,3,1.496805191040039,-0.0031948089599620477,0.004474925994873757,0.5,-14.238711019706681,-19.59871101970668,mp,0,4.125600470821556,5.380362033718384,0.4351688414812088,0.6825122237205505,0.5685446262359619,0.2051241248846054,0.17110596597194672,0.47783100605010986,0.9442493319511414,0.009381799958646297,0.19273537843791425,0.00035031242659597694,0.6072634703844587,0.38983567191850743,0.38225161477992825,0.46514714660703566,0.8158870476670971,4.6216722750448005,10200.170795953249,,
vocalise,RL1,0,4,1.8777580261230469,0.07775802612304394,0.0012929916381843043,0.5,-16.478246044836197,-21.838246044836197,mp,0,1.88606544569204,3.140827008588868,0.5338647484779357,0.5840027332305908,0.4823189973831177,0.5112175345420837,0.6761093735694885,0.7433630228042603,0.6478036642074585,0.36886221170425415,0.15178032563086982,-0.0001382925958344431,0.566111847810006,0.42941548609321867,0.6538353417265995,0.5806134656851666,0.8156128283026429,4.6216722750448005,10200.170795953249,,
vocalise,RL1,0,5,1.4515998363494873,-0.048400163650513806,0.079071044921875,0.5,-15.452708243544196,-20.812708243544197,p,0,5.421126372777696,6.6758879356745275,0.79832581281662,0.8058649897575378,0.7222303152084351,0.8661293387413025,0.9060672521591187,0.8341009020805359,0.6019505858421326,0.023076960816979408,0.17017539419366845,-0.00015556298205346777,0.6343922947255056,0.36767801029466135,0.3765345100908636,0.4728509435157007,0.786852990086566,4.6216722750448005,10200.170795953249,,
vocalise,RL1,0,5,1.4928150177001953,-0.007184982299805354,0.030705928802490234,0.5,-15.896588815775623,-21.256588815775622,mp,0,2.467722674752615,3.722484237649443,0.6641075730323792,0.6309885382652283,0.6351503133773804,0.6831563711166382,0.752350389957428,0.7921197414398193,0.7525277137756348,0.05250415951013565,0.16654016026189264,0.00014347733548193258,0.59519897104884,0.3770047574582892,0.5903337683295036,0.5954366073868417,0.8179426784217747,4.6216722750448005,10200.170795953249,,
vocalise,RL1,0,6,1.7698009014129639,-0.030199098587038176,0.023555994033813477,0.5,-13.821525675671701,-19.1815256756717,mf,0,2.0332626890628767,3.2880242519597047,0.7255227029323578,0.6269774436950684,0.7232013940811157,0.927116334438324,0.49504250288009644,0.7149823307991028,0.7163596153259277,0.015508905984461308,0.20873211331410618,0.0011555435010881135,0.5341316360349987,0.4555169121542365,0.437615186074856,0.42892531268237816,0.7976559343644418,4.6216722750448005,10200.170795953249,,
vocalise,RL1,0,7,1.1901257038116455,-0.00987429618835356,0.00153512954711843,0.5,-14.449133148587679,-19.80913314858768,mf,0,1.4056552161468971,2.660416779043725,0.7384819403290748,0.5315365791320801,0.7713664174079895,0.9705258011817932,0.4600341022014618,0.4858919084072113,0.7108900547027588,0.03106119856238365,0.18190735677907788,0.0002681843786528611,0.3228668219502677,0.3884644019984949,0.478526834205791,0.4391533039317814,0.6241406064049768,4.6216722750448005,10200.170795953249,,
vocalise,RL1,0,8,1.4606242179870605,-0.03937578201294012,0.002084970474243164,0.5,-17.65049426306235,-23.01049426306235,mp,0,0.7138172274658885,1.9685787903627165,0.4075833335518837,0.220465287566185,0.2861310541629791,0.8624797463417053,0.20089752972126007,0.13275301456451416,0.4109732210636139,0.11591273546218872,0.12658273686316596,-0.00022575555750817966,0.39314499290261473,0.6311463091993383,0.5441029066495231,0.2811619719860313,0.5757238641754658,4.6216722750448005,10200.170795953249,,
vocalise,RL1,0,9,0.9304718971252441,0.030471897125245673,0.0006361007690429688,0.5,-14.224060790121671,-19.584060790121672,mf,0,1.630727574612905,2.885489137509733,0.7531935304403305,0.6136016249656677,0.8093501329421997,0.9823393225669861,0.3424059748649597,0.5399552583694458,0.712679386138916,0.01981438510119915,0.19328192441637637,0.0007729666381171256,0.3365510039660439,0.41859109721462384,0.40874929933374576,0.4351421666867344,0.5935508742614504,4.6216722750448005,10200.170795953249,,
vocalise,RL1,0,10,1.2054200172424316,0.0054200172424287985,0.031122064590455523,0.5,-14.008680704023623,-19.368680704023625,f,1,0.0,0.5913460978141245,0.5984823361039162,0.3408723771572113,0.5421942472457886,0.9632340669631958,0.4170370101928711,0.39312943816185,0.6052334904670715,0.018035676330327988,0.19489974282777356,0.001449548636783253,0.33896446405950237,0.6607549654350398,0.49828812674633943,0.28569152424671057,0.5870597335959574,4.6216722750448005,10200.170795953249,,
vocalise,RL1,0,11,2.3409199714660645,-0.059080028533939455,0.036555910110475764,0.5,-15.445093140941212,-20.805093140941214,mf,0,0.40969522379336354,1.6644567866901916,0.6399532988667488,0.35093024373054504,0.6908292174339294,0.942207396030426,0.272591769695282,0.3665984869003296,0.7582547664642334,0.022875070571899414,0.17091654045836285,0.0004532002557407727,0.4491571878344827,0.3591173778302662,0.46934843968858303,0.5338539519766564,0.8223129035497088,4.6216722750448005,10200.170795953249,,
